product_id,url,name,brand,price,image_route,top_notes,middle_notes,base_notes,accords,description
141076,https://www.bysuco.com/product/show/141076,로 레베 디자 오 드 뚜왈렛,시슬리 코스메틱,145000.0,https://cf.bysuco.net/d9be45ba249408ddc85884b5b5a939f7.jpg?w=600,"베르가못, 블랙 페퍼, 핑크 베리","자스민 로즈, 그린티","머스크, 오크모스 패출리","모씨, 얼디, 로즈",따듯한 햇빛을 가득 머금은 신선한 자스민 플라워: 강렬한 스파이스와 담대한 화이트 플라워의 아름다운 조합
140891,https://www.bysuco.com/product/show/140891,노마드 뉘 드 이집트 오 드 퍼퓸,끌로에,135000.0,https://cf.bysuco.net/05f0996e3b347d05734350d62eac53cb.jpg?w=600,"미르, 시나몬, 진저","오렌지 블라썸, 금작화, 카이피","바닐라, 오포포낙스, 향부자","스위트, 화이트 플로랄, 앰버",인류 최초의 향수로 알려진 고대 카이피에서 영감을 받은 이 매력적인 향
96931,https://www.bysuco.com/product/show/96931,플레저 포 맨 오 드 코롱,에스티 로더,175000.0,https://cf.bysuco.net/6900e0427ca38a02a892a28b0f2b6bdc_cvt.webp?w=600,"넥타린, 워터 노트, 자몽, 그린노트","라벤더, 로즈, 페퍼, 제라늄, 진저, 피멘토, 코리앤더","에보니, 오크모스, 벤조인, 샌달우드","웜 스파이시, 프레쉬 스파이시, 아로마틱",따뜻함과 시원함이 공존하는 아로마의 향
31025,https://www.bysuco.com/product/show/31025,씨 패션 에끌라 오 드 퍼퓸,조르지오 아르마니,123000.0,https://cf.bysuco.net/ecb0cbef6e84260c24ad9592179e825d.jpg?w=600,"블랙 커런트, 베르가못","메이 로즈, 다마스크 로즈","머스크, 마다카스카 바닐라","프루티, 로즈, 머스크",대담하고 매혹적인 향수
3408529,https://www.bysuco.com/product/show/3408529,셀레스티얼 위스퍼스 오 드 퍼퓸,메종 마르지엘라,325000.0,https://cf.bysuco.net/0e87c3d68b57e0fe30e3711a452d5eaa.jpg?w=600,화이트 플로럴 노트,아이리스,"머스크, 앰버","플로럴, 머스크, 앰버, 소프트","투명한 화이트 플로럴의 은은한 향기가 공기처럼 부드럽게 퍼지며, 머스크와 앰버의 따뜻한 온기가 더해져 고요하고 몽환적인 여운으로 남는 소프트 머스크 플로럴 향"
141084,https://www.bysuco.com/product/show/141084,로 레베 디까르 오 드 뚜왈렛,시슬리 코스메틱,145000.0,https://cf.bysuco.net/de5b59d21e6afd13f6bc89c3fecc70de.jpg?w=600,"레몬, 비터 오렌지, 제라늄","렌티스크, 아이리스","베티베르, 시스투스, 샌들우드","아로마틱, 시트러스, 우디",투명한 렌티스크 : 나무 관목과 베티베르 흙냄새의 조화
96934,https://www.bysuco.com/product/show/96934,에스티 슈퍼 오 드 퍼퓸,에스티 로더,175000.0,https://cf.bysuco.net/e4ee671890554af44033f72831b7c572_cvt.webp?w=600,"자스민, 로즈, 릴리 오브 더 밸리","일랑일랑, 코리앤더, 오리스",모스 샌달우드,"화이트 플로랄, 옐로우 플로랄, 스위트",클래식하면서도 페미닌한 생생한 플로랄의 향
140889,https://www.bysuco.com/product/show/140889,노마드 자스민 나츄렐 인텐스 오 드 퍼퓸,끌로에,136000.0,https://cf.bysuco.net/c244c94cc200b7344a8277acb56fb283.jpg?w=600,"미라벨, 배","대추야자, 이집트 자스민, 프리지아","바닐라, 샌달우드, 오크모스, 파출리","스위트, 프루티, 화이트 플로랄",자연을 기념하고 보호하려는 열망으로 탄생한 빛나는 플로랄 향.
96921,https://www.bysuco.com/product/show/96921,센슈어스 오 드 퍼퓸,에스티 로더,175000.0,https://cf.bysuco.net/cb73ee0f1607b777187381e9d42e4204_cvt.webp?w=600,"릴리, 자스민, 매그놀리아","우디, 앰버, 일랑일랑","샌달우드, 허니, 만다린 오렌지","우디, 허니, 앰버",따뜻하고 부드러운 여성의 살결과 같은 향
694007,https://www.bysuco.com/product/show/694007,매직 느와르 오 드 뚜왈렛,랑콤,237000.0,https://cf.bysuco.net/c9d8f466eded65677558b68aee0a19b6.jpg?w=600,"갈바늄, 카시아, 히아신스, 불가리아 로즈, 산딸기, 베르가못","꿀, 수선화, 삼나무, 이리스 뿌리, 일랑일랑, 튜베로즈, 자스민, 은방울꽃","오크모스, 향료, 패츌리, 인텐스, 앰버, 샌달우드, 베티버, 머스크","우디, 그린, 얼",동양적이고 신비롭 매혹적인 향수
225090,https://www.bysuco.com/product/show/225090,쁘와종 오 드 뚜왈렛,디올,171000.0,https://cf.bysuco.net/fabf823c4904b3c0fca013e67ab7935c.jpg?w=600,"플럼, 와일드 베리, 코리앤더, 아니스, 로즈우드","튜베로즈, 인센스, 화이트 허니, 시나몬, 자스민 오포포낙스, 카네이션, 아프리칸 오렌지 플라워, 로즈","바닐라, 앰버, 샌달우드, 머스크, 헬리오트로프","프루티, 스위트, 앰버",잊을 수 없는 강렬한 힘이 느껴지는 오리엔탈 계열 향
3408593,https://www.bysuco.com/product/show/3408593,고스트 인 더 쉘 오 드 퍼퓸,에따 리브르 도량쥬,95000.0,https://cf.bysuco.net/acba1e4d1efa580ab8e8b7a133400660.jpg?w=600,"아쿠아, 유자, 헥실 아세테이트","자스민, 무가네, 밀키 스킨 어코드","모스 코드, 비닐 가이아콜, 이끼","락토닉, 시트러스, 플로랄","가볍고 상쾌한 시트러스 향은 해가 질 때 불어오는 차가운 바람을 떠올리게 합니다. 
    강렬한 재스민과 편안한 밀키 향이 어우러져 영원한 재시작을 의미합니다. 
    이 향수는 인간 본성의 복잡성과 스스로를 뛰어넘고 한계를 초월하는 능력을 상징합니다."
225110,https://www.bysuco.com/product/show/225110,쟈도르 롤러 펄 인피니심 오 드 퍼퓸,디올,98000.0,https://cf.bysuco.net/786ea306fe5724721ac8829ffaae4b40.jpg?w=600,"블러드 오렌지, 핑크 페퍼, 베르가못","튜베로즈, 일랑일랑, 자스민 삼박, 릴리오브더밸리, 로즈",샌달우드,"화이트 플로랄, 튜베로즈, 우디",풍성한 화이트 플로랄의 향기에 우디가 더해진 육감적인 향
224910,https://www.bysuco.com/product/show/224910,넘버5 오 드 뚜왈렛 리필 스프레이,샤넬,197000.0,https://cf.bysuco.net/c7c07d9830e77a69faf1d0c5e43c5d0f.jpg?w=600,"알데하이드, 일랑일랑, 네롤리, 아말피 레몬, 베르가못","아이리스, 자스민, 로즈, 오리스 루트, 릴리오브더밸리","시벳, 샌달우드, 머스크, 오크모스, 베티버, 앰버, 바닐라, 패출리","우디, 파우더리, 알데하이드",우아하고 매혹적이면서 모던한 향수
33505,https://www.bysuco.com/product/show/33505,리마커블 피플 오 드 퍼퓸,에따 리브르 도량쥬,150000.0,https://cf.bysuco.net/bd9b976fc51e8065c57db08b3ff689b9.jpg?w=600,"자몽, 샴페인, 카다멈","블랙페퍼, 커리 트리, 자스민","샌달우드, 로레녹스, 랍다넘","웜 스파이시, 시트러스, 우디",청량하고 깨끗함이 느껴지는 스파이시 시트러스
9923,https://www.bysuco.com/product/show/9923,길티 뿌르 팜므 오 드 뚜왈렛,구찌,127000.0,https://cf.bysuco.net/a29dd9e9cfa652ad23e3559a31d418d7.jpg?w=600,"핑크 페퍼, 만다린 오렌지","라일락, 피치, 자스민, 라즈베리, 제라늄, 블랙 커런트","화이트 머스크, 앰버, 페출리, 바닐라","플로랄, 프루티, 머스크",가볍고 신선한 여성스러운 향
225102,https://www.bysuco.com/product/show/225102,이쁘노틱 쁘와종 롤러 펄 오 드 뚜왈렛,디올,77000.0,https://cf.bysuco.net/80075f1141890be9da247c0034aa4e0e.jpg?w=600,"코코넛, 플럼, 아프리콧","브라질리안 로즈우드, 자스민, 카라웨이, 튜베로즈, 로즈, 릴리오브더밸리","바닐라, 아몬드, 샌달우드, 머스크","바닐라, 아몬드, 파우더리",아몬드와 자스민이 어우러진 관능적인 바닐라의 은은한 오리엔탈 향수
224927,https://www.bysuco.com/product/show/224927,코코 오 드 퍼퓸 리필,샤넬,195000.0,https://cf.bysuco.net/1adc394dd638a947d8a48e43f2af16fc.jpg?w=600,"불가리안 로즈, 코리안더, 피치, 자스민, 만다린 오렌지","클로브, 로즈, 오렌지 블로썸, 미모사, 클로버","앰버, 샌달우드, 통카빈, 오포포낙스, 시벳, 바닐라, 랍다넘","앰버, 웜 스파이시, 스위트",예측하지 못한 오리엔탈 향
693934,https://www.bysuco.com/product/show/693934,씨 오 드 퍼퓸 리필,조르지오 아르마니,218000.0,https://cf.bysuco.net/e99ec782f4a9861a798e64018efa035a.jpg?w=600,블랙커런트,"메이 로즈, 프리지아","바닐라, 패츌리, 우디 노트, 암브록산","우디, 바닐라, 아로마틱",세련되고 관능적인 현대 시프르 향수
96925,https://www.bysuco.com/product/show/96925,알리아지 스포츠 오 드 퍼퓸,에스티 로더,175000.0,https://cf.bysuco.net/81dc85c2e13be2d3bb3a7a2ff4d5e458_cvt.webp?w=600,"그린노트, 시트러스, 자스민","아르테미지아, 로즈, 너트맥","오크모스, 베티버, 시더","얼씨, 모시, 우디",캐주얼한 최초의 스포츠 향수
649485,https://www.bysuco.com/product/show/649485,아쿠아 디 지오 옴므 오 드 뚜왈렛,조르지오 아르마니,215000.0,https://cf.bysuco.net/4c21c8bdcc434710fe965755bcf32329.jpg?w=600,"라임, 레몬, 베르가못, 자스민, 오렌지, 만다린 오렌지, 네롤리","시 노트, 자스민, 칼론, 로즈마리, 피치, 프리지아, 히아신스, 시클라멘, 바이올렛, 코리안더, 맥, 로즈","화이트 머스크, 시더 오크모스, 페출리, 앰버","시트러스, 아로마틱, 마린",내면의 자유와 평화를 선사하는 향.
693994,https://www.bysuco.com/product/show/693994,이돌 아우라 오 드 퍼퓸,랑콤,117000.0,https://cf.bysuco.net/af02bcc74a10b4041ce43d0b60799b7c.jpg?w=600,"솔트, 로즈, 베르가못","로즈, 자스민","비번 바닐라, 솔트, 머스크, 헬리오트로프","바닐라, 로즈, 솔티",태양이 내리쬐는 꽃향과 바닐라 향
9290,https://www.bysuco.com/product/show/9290,001 맨 오 드 퍼퓸,로에베,198000.0,https://cf.bysuco.net/feaaa3cf4be9ff975abd5799fa9236f8.jpg?w=600,"카다멈, 칼라브리안 베르가못, 만다린 오렌지","암브레트, 시더, 캐롯 씨드, 베티버, 사이프러스","바이올렛, 화이트 머스크, 인도네시안 패출리 리프","우디, 파우더리, 아로마틱",첫날 밤 이후의 속삭임처럼 부드럽고 은밀한 우디 향
10296,https://www.bysuco.com/product/show/10296,어나더 13 오 드 퍼퓸,르 라보,310000.0,https://cf.bysuco.net/ea50f67fafb51e48a8e09764e9635e4b.jpg?w=600,"페어, 애플, 시트러스","암브레트, 초산 살리실산, 모스, 자스민","이소이수퍼, 세타록스, 암브레톨리드","머스크, 앰버, 우디",백지장과 같이 순수하며 새하얀 느낌을 지닌 향으로 마치 캘리포니아 절벽 꼭대기에 있는 집처럼 아주 날카로운 매력을 갖고 있다.
3406301,https://www.bysuco.com/product/show/3406301,어스 오 드 퍼퓸,로에베,198000.0,https://cf.bysuco.net/a7194ee37dd14a19a381133c334ff661.jpg?w=600,"미모사, 바이올렛, 배, 트러플, 엘레미",,,"파우더리, 바이올렛, 옐로우 플로랄","눈에 보이는 것에서 보이지 않는 것까지, 내면과 외면 세계를 통합한 향수"
21984,https://www.bysuco.com/product/show/21984,블루 드 샤넬 오 드 퍼퓸,샤넬,151000.0,https://cf.bysuco.net/701408e3bf3b1d5b100fd90e2258685c.jpg?w=600,"그레이프 프룻, 레몬, 민트, 핑크 페퍼, 베르가못, 알데하이드, 코리안더","진저, 너트맥, 자스민, 멜론","인센스, 앰버, 시더, 샌달우드, 패출리, 앰버우드, 랍다넘","시트러스, 앰버, 우디",현실과 규칙에서 벗어나 진취적으로 삶을 살아가는 남성을 위한 향
23135,https://www.bysuco.com/product/show/23135,바카라 루쥬 540 오 드 퍼퓸,메종 프란시스 커정,430000.0,https://cf.bysuco.net/e4d1ecd7be9b292e9242af0d13c65b57.jpg?w=600,"샤프론, 자스민","앰버우드, 앰버그리스","퍼 레진, 시더","우디, 앰버, 웜 스파이시",프란시스 커정이 선사하는 매혹적인 감각의 연금술
9289,https://www.bysuco.com/product/show/9289,001 맨 오 드 뚜왈렛,로에베,172000.0,https://cf.bysuco.net/fab559501dd5d7b6bacb6ee0c915613f.jpg?w=600,"샌달우드, 머스크, 라벤더",,,"우디, 파우더리, 머스키",첫날 밤 이후의 속삭임처럼 부드럽고 은밀한 우디 향
23134,https://www.bysuco.com/product/show/23134,바카라 루쥬 540 오 드 퍼퓸,메종 프란시스 커정,302000.0,https://cf.bysuco.net/def337394e74e22bc0c73e7000cbb8a9.jpg?w=600,"샤프론, 자스민","앰버우드, 앰버그리스","퍼 레진, 시더","우디, 앰버, 웜 스파이시",프란시스 커정이 선사하는 매혹적인 감각의 연금술
3408216,https://www.bysuco.com/product/show/3408216,플레르 드 뽀 오 드 퍼퓸,딥티크,50000.0,https://cf.bysuco.net/385ed76a08cae5b2312ff3d84308c041.jpg?w=600,"알데하이드, 핑크 페퍼, 앤젤리카, 베르가못","아이리스, 터키쉬 장미","머스크, 암브레트, 당근, 앰버그리스, 샌달우드, 레더, 앰버우드","머스크, 파우더리, 아이리스",달콤한 숨소리로 로맨틱한 포옹을 하는 듯한 관능적인 체취를 느낄 수 있는 향
3406297,https://www.bysuco.com/product/show/3406297,파울라 이비자 오 드 뚜왈렛,로에베,156000.0,https://cf.bysuco.net/310c3df951f0d4632d18afda08305bfc.jpg?w=600,"갈바넘, 코코넛, 만다린 오렌지","드리프트 우드, 프랑지파니, 나르시스","앰버 그리스, 패춀리, 버번 바닐","우디, 그린, 코코아",일상에서 벗어난 보헤미안스럽고 여유로운 정신을 담아낸 향
3405533,https://www.bysuco.com/product/show/3405533,포트레이트 오브 어 레이디 오 드 퍼퓸(15주년 한정판),프레데릭 말,754000.0,https://cf.bysuco.net/19d14789aee5c33404a34ff109b28ea0.jpg?w=600,"로즈, 클로브, 라즈베리, 블랙 커런트, 시나몬, 레드 베리","페출리, 인센스, 샌달우드, 터키쉬 로즈, 일랑 일랑","머스크, 벤조인, 앰버, 인센스, 머스크, 샌달우드, 시더, 바닐라","웜 스파이시, 패춀리, 로즈","마치 자석처럼 사람을 유혹하고 오감을 만족시키는 아름다움, 최고의 터키쉬 로즈 에센스가 방대한 양으로 사용된 새로운 개념의 오리엔탈 로즈의 향"
9218,https://www.bysuco.com/product/show/9218,엔젤 디 피렌체 오 드 코롱,산타 마리아 노벨라,145000.0,https://cf.bysuco.net/4dbf77f7a43842412b20a6f310fcaa8c.jpg?w=600,"자스민, 일랑일랑, 시클라멘","멜론, 피치, 아이리스, 블랙 커런트","화이트 머스크, 바닐라","화이트 플로랄, 오조닉, 아쿠아틱",달콤한 피렌체 천사의 향기를 느낄 수 있다
23141,https://www.bysuco.com/product/show/23141,724 오 드 퍼퓸,메종 프란시스 커정,376000.0,https://cf.bysuco.net/3156fbc7fc3f17830d93a67cdacd7d5b.jpg?w=600,"알데하이드, 칼라브리안 베르가못","이집트 자스민, 고광나무, 스위트피","화이트 머스크, 샌달우드","화이트 플로랄, 알데하이드, 머스크",뉴욕의 이른 아침의 세탁소를 지나가며
225158,https://www.bysuco.com/product/show/225158,화렌하이트 오 드 뚜왈렛,디올,134000.0,https://cf.bysuco.net/192646f3534c20bb66ce528c7bb9cac4.jpg?w=600,"넛맥 꽃, 라벤더, 시더, 캐모마일, 만다린 오렌지","바이올렛 잎, 넛맥, 시더, 샌달우드, 카네이션","레더, 베디버, 머스크, 앰버, 패츌리, 통카빈","레더, 우디, 프레쉬 스파이",오래도록 지속되는 강렬한 향기를 남기는 유니크하고 대조적인 시그니처 향
9538,https://www.bysuco.com/product/show/9538,H24 오 드 뚜왈렛,에르메스,60000.0,https://cf.bysuco.net/44be29046a50a889ad9b8af23a8e210a_cvt.webp?w=600,클라리 세이지,나르시스,"로즈우드, 메탈릭 노트","아로마틱, 그린, 메탈릭, 프레시","차갑고 맑은 공기를 닮은 클라리 세이지와 나르시스의 그린함이 투명하게 퍼지며, 메탈릭한 미네랄 감과 머스크가 어우러져 현대적이고 도시적인 여운으로 남는 프레시 아로마틱 향"
34243,https://www.bysuco.com/product/show/34243,에센셜 컬렉션 포 맨,프레데릭 말,240000.0,https://cf.bysuco.net/8fd602749c3183212fdf24e749202a23.jpg?w=600,,,,,에디션 드 파르펭 프레데릭 말의 7ml*5로 구성된 시그니처 남성 향수 에센셜 컬렉션 세트입니다.
3408521,https://www.bysuco.com/product/show/3408521,와일드 베티버 오 드 퍼퓸,크리드,410000.0,https://cf.bysuco.net/6bf4a87beea2431bdfa3108d5695085d.jpg?w=600,"티무르 베리, 베르가못, 핑크 페퍼","로즈 센티폴리아, 제라늄, 블랙커런트 버드","베티버, 시더우드, 앰버우드","베티버, 우디, 스파이시, 그린","스파이스한 티무르 베리와 베르가못의 생기 있는 시트러스가 활기차게 열리고, 장미 센티폴리아와 제라늄의 은은한 플로럴이 조화를 이루며, 베티버와 시더우드, 앰버우드가 정제된 자연의 깊이를 남기는 세련된 우디 베티버 향"
3406959,https://www.bysuco.com/product/show/3406959,프리베 피브완 수저우 오 드 뚜왈렛,조르지오 아르마니,230000.0,https://cf.bysuco.net/75f7ed6932fd7c17e90e0b6c50226f0d.jpg?w=600,"라즈베리, 핑크 페퍼, 그린 만다린","피오니, 로즈","머스크, 앰버, 파촐리","로즈, 플로랄, 프루티",아시아의 베니스라 불리는 중국의 수저우 지방의 아름다운 연못을 지닌 정원에서 영감을 받아 탄생한 피보완 수저우는 맑은 연못에 활짝 핀 작약 한 송이가 전하는 생기 넘치고 감각적인 향입니다.
694116,https://www.bysuco.com/product/show/694116,리브르 르 퍼퓸,입생로랑,155000.0,https://cf.bysuco.net/1cd8352a48fbfc2f9702a989c8fa07c8.jpg?w=600,"만다린 오렌지, 베르가못, 진저, 샤프란","오렌지 블라썸, 라벤더","부르본 바닐라, 꿀, 통카 빈, 베티버","바닐라, 스위트, 시트러스",대담한 리브르의 향에 진저와 사프란의 악센트가 더해진 강렬한 스파이시 플로럴 향수
96706,https://www.bysuco.com/product/show/96706,글롬 오 드 퍼퓸,이솝,225000.0,https://cf.bysuco.net/2fd53cfaf6d12d90f2002ced05c4ae48.jpg?w=600,"핑크페퍼, 카다멈, 오렌지 플라워","샤프란, 자스민 삼박, 미모사","아이리스, 패출리, 코파이바","파우더리, 아이리스, 우디",명상을 위한 고요한 향
3407109,https://www.bysuco.com/product/show/3407109,아크네 스튜디오 파 프레데릭 말 오 드 퍼퓸,프레데릭 말,115000.0,https://cf.bysuco.net/06f9a117f4c1ff8f49f699e2e1d83a52.jpg?w=600,"알데하이드, 로즈, 바이올렛, 오렌지블라썸, 바닐라, 피치, 샌달우드, 프랑킨센스, 머스크",,,"알데하이드, 바닐라, 프루티",아크네 스튜디오의 머플러의 색감과 텍스쳐를 닮은 포근하고 달콤한 향
33012,https://www.bysuco.com/product/show/33012,아쿠아 미디어 코롱 포르테 오 드 퍼퓸,메종 프란시스 커정,339000.0,https://cf.bysuco.net/2a464aab60d0243897d774e14b17cdc9.jpg?w=600,"버베나, 베르가못","펜넬, 헤디온","마차 티, 머스크, 우디 노트","시트러스, 그린, 프레쉬",머스크와 시트러스가 어우러져 활기차고 신선한 향
23140,https://www.bysuco.com/product/show/23140,724 오 드 퍼퓸,메종 프란시스 커정,220000.0,https://cf.bysuco.net/4e7b62122481c7338e3046ebf61d9b5c.jpg?w=600,"알데하이드, 칼라브리안 베르가못","이집트 자스민, 고광나무, 스위트피","화이트 머스크, 샌달우드","화이트 플로랄, 알데하이드, 머스크",뉴욕의 이른 아침의 세탁소를 지나가며
23364,https://www.bysuco.com/product/show/23364,포 허 퓨어 머스크 오 드 퍼퓸,나르시소 로드리게즈,143000.0,https://cf.bysuco.net/845e6715bbdb8f464c5301a9b7956ff3.jpg?w=600,머스크,플로랄,캐쉬미란,"머스크, 플로랄, 파우더리",궁극의 순수함을 담은 중독적 머스크
693978,https://www.bysuco.com/product/show/693978,잉글리쉬 페어 앤 스윗 피 오 드 코롱,조 말론,110000.0,https://cf.bysuco.net/03360bf10fd00358bdcde0757c86791d.jpg?w=600,윌리엄 페어,스위트피,화이트 머스크,"플로랄, 머스크, 스위트",햇살이 따스하게 내리쬐는 과수원에서 무르익기 직전의 매혹적인 배가 가지에 가득 달려 생기를 불어넣는 향
9365,https://www.bysuco.com/product/show/9365,로얄 프린세스 우드 오 드 퍼퓸,크리드,350000.0,https://cf.bysuco.net/d2d2f07678df1c82b84dd824253acf63.jpg?w=600,"베르가못, 바이올렛, 로즈","패출리, 투스칸 아이리스, 자스민, 바닐라 압솔루트","아가우드, 샌달우드, 시암 벤조인, 때죽나무","파우더리, 우디, 바이올렛",자극적이고 우아한 향기를 드러내며 관능적인 잔향을 남기는 향
22704,https://www.bysuco.com/product/show/22704,아쿠아 알레고리아 베르가못 칼라브리아 오 드 뚜왈렛,겔랑,178000.0,https://cf.bysuco.net/f5d5369abd331d5f73754110a3ae39f6.jpg?w=600,"칼라브리안 베르가못, 페티그레인","진저, 카다멈","화이트 머스크, 우디 노트","시트러스, 웜 스파이시, 아로마틱",스파이시함과 따뜻함을 더하고 부드럽게 감싸며 마무리하는 향
3405893,https://www.bysuco.com/product/show/3405893,보야지 데르메스 오 드 뚜왈렛,에르메스,60000.0,https://cf.bysuco.net/256c205e63c1c4f70d01342cbc43eede.webp?w=600,"카다멈, 아말피 레몬, 스파이스, 주니퍼 베리","티, 그린 노트, 플로랄 노트","우디 노트, 머스크, 시더","웜 스파이시, 시트러스, 그린",머스키한 우디노트가 표현하는 따듯하고 감각적인 향
2200768,https://www.bysuco.com/product/show/2200768,머스크 테라피 엑스뜨레 드 퍼퓸,이니시오 퍼퓸,591000.0,https://cf.bysuco.net/5304f16962d05b3d33388cd6dad34ee8.jpg?w=600,"화이트 머스크, 머스크, 블랙 커런트, 베르가못, 만다린 오렌지, 메그놀리아, 화이트 샌달우드, 헤디온",,,"시트러스, 머스크, 플로랄",마법 같은 기분 향상제와 휴식과 같은 향수
3407917,https://www.bysuco.com/product/show/3407917,엔젤스 쉐어 온 더 락스 오 드 퍼퓸,킬리안,420000.0,https://cf.bysuco.net/42ac0627a03bd026d729fbc0063299fb.jpg?w=600,"그레이프프루트, 베르가못, 이탈리안 레몬, 아이스, 비터 오렌지, 만다린, 알데하이드","코냑, 시나몬, 캐러멜","통카빈, 오크, 샌달우드, 캐시미어 우드, 미르","우디, 시트러스, 웜 스파이시","오리지널 엔젤스 쉐어의 달콤한 코냑·우디 베이스에 자몽과 레몬이 얼음 띄운 위스키 칵테일처럼 톡 쏘며 얹힌, 시원하고 부즈한 향"
30313,https://www.bysuco.com/product/show/30313,라방드 31 오 드 퍼퓸,르 라보,310000.0,https://cf.bysuco.net/3dd1af944e5b5a270289b200dee300ac.jpg?w=600,"네롤리, 베르가못",라벤더,"머스크, 통카, 앰버","시트러스, 라벤더, 머스크",할머니의 고풍스러운 욕실 세면대 옆에 놓인 보라색 비누가 생각나는 향
3406939,https://www.bysuco.com/product/show/3406939,본조르노 오 드 퍼퓸,아쿠아 디 파르마,250000.0,https://cf.bysuco.net/2c74ba280ff4a664123b163dbb0a12d1.jpg?w=600,"스피어 민트, 바질, 레몬, 로즈마리","만다린 잎, 라벤더","화이트 머스크, 센달우드, 앰버","프레쉬 스파이시, 그린, 아로마틱",활기찬 새로운 시작의 순간을 담아낸 향
224946,https://www.bysuco.com/product/show/224946,코코 마드모아젤 오 드 뚜왈렛,샤넬,166000.0,https://cf.bysuco.net/199eab4b3120d4d3b5fcf994e9f48e14.jpg?w=600,"베르가못, 오렌지, 그레이프 프룻","로즈, 리치, 자스민","패출리, 바닐라, 머스크, 베티버","시트러스, 우디, 패츌리",자유롭고 대담함을 즐길 줄 아는 여성을 위한 공기처럼 가볍고 유혹적인 엠버리 계열의 향수
22481,https://www.bysuco.com/product/show/22481,이레지스터블 오 드 퍼퓸,지방시,135000.0,https://cf.bysuco.net/b2c83b10c9e9c60e28a282abf6272aef.jpg?w=600,"페어, 암브레트","로즈, 아이리스","머스크, 버지니아 시더","머스크, 프루티, 로즈",거부할 수 없는 장미 향의 매력
225346,https://www.bysuco.com/product/show/225346,바질 앤 네롤리 오 드 코롱,조 말론,239000.0,https://cf.bysuco.net/737504e6b342aa2dcbb45e1076d40c07.jpg?w=600,바질,네롤리,"화이트 머스크, 베티버","스파이시, 아로마틱, 그린",런던의 모습을 그대로 담은 장난스럽고도 사랑스러운 향으로 자연의 싱그러움을 느낄 수 있습니다.
3406300,https://www.bysuco.com/product/show/3406300,아우라 화이트 매그놀리아 오 드 퍼퓸,로에베,157000.0,https://cf.bysuco.net/007b6f0d263f9510ea51b6cdddf48bc8.webp?w=600,"코튼 캔디, 매그놀리아, 바닐라, 유",,,"스위트, 시트러스, 플로랄","밝고, 관대하며, 외향적인 분위기를 자아내는 향수"
3406122,https://www.bysuco.com/product/show/3406122,토리노 24 오 드 퍼퓸,제르조프,280000.0,https://cf.bysuco.net/e11a3f17a0870711ca50f3edb1a67b39.webp?w=600,"망고, 베르가못, 만다린, 플럼","오렌지 블라썸, 핑크 로터, 스티락스","화이트 머스크, 무스, 페츌","시트러스, 프루티, 스위트","감각을 더욱 갈망하게 만드는 장난기 넘치는 향
토리노 24는 상큼한 과일 향과 매혹적인 꽃향기가 조화를 이루며, 깊고 따뜻한 베이스 노트로 부드럽게 마무리되는 향수입니다. 이 향수는 강렬한 첫인상과 함께, 시간이 지남에 따라 더욱 깊이 있는 매력을 발산합니다."
224957,https://www.bysuco.com/product/show/224957,알뤼르 센슈얼 오 드 퍼퓸,샤넬,206000.0,https://cf.bysuco.net/77b537134b78d60769f74ec2db707d71.jpg?w=600,"패츌리, 핑크 페퍼, 피치","터키 로즈, 불가리안 로즈, 아이리스","바닐라, 샌달 우드, 티버","우디, 웜 스파이시, 패츌리",신비로운 매력이 느껴지는 플로랄-소프트-엠버리 향수 여성 개인마다 다르게 표현되는 여섯 가지 향.
3406555,https://www.bysuco.com/product/show/3406555,어나더 13 오 드 퍼퓸,르 라보,250000.0,https://cf.bysuco.net/68ccf5c32248729954e821330e801829.webp?w=600,"페어, 애플, 시트러스","암브레트, 초산 살리실산, 모스, 자스민","이소이수퍼, 세타록스, 암브레톨리드","머스크, 앰버, 우디",백지장과 같이 순수하며 새하얀 느낌을 지닌 향으로 마치 캘리포니아 절벽 꼭대기에 있는 집처럼 아주 날카로운 매력을 갖고 있다.
3406681,https://www.bysuco.com/product/show/3406681,델피너스 오 드 퍼퓸,크리드,580000.0,https://cf.bysuco.net/47a398cdc9dfd266ef2d735625b43e6e.jpg?w=600,"블랙페퍼, 인센스, 아몬드, 핑크페퍼","헬리오트로프, 난초(오키드), 오리스 버터","패츌리, 통카빈, 앰버 우드, 레더 어코드, 마다가스카르산 버번 바닐라","바닐라, 파우더리, 아몬드",어둠 속에서 빛나는 별빛 같은 델피너스는 신비로운 스모키한 톤의 매혹적인 우디 앰버 향입니다.
32775,https://www.bysuco.com/product/show/32775,네롤리 아마라 오 드 퍼퓸,반클리프 아펠,235000.0,https://cf.bysuco.net/47e7f335159a06b1dfe0ad27b93f3ed0.jpg?w=600,"베르가못, 만다린 오렌지, 이탈리안 레몬, 핑크페퍼","오렌지 블라썸, 사이프러스, 배, 블랙페퍼","네롤리, 화이트 머스크","시트러스, 화이트 플로랄, 프레쉬 스파이시",네롤리가 표현하는 여름을 품은 가을 내음
